ticker,spread,setup_type,setup_family,setup_score,setup_tier,Setup,RejectClass,Reason,failed_conditions,spot,exp_date,dte,long_strike,short_strike,width,spread_mid,natural_price,estimated_slippage,fill_quality_score,liquidity_quality,spread_mid_width_pct,bs_spread,edge,pop,reward_risk,risk_adjusted_score,short_bid_ask_pct,long_bid_ask_pct,short_vol,short_oi,long_vol,long_oi,Setup_distance_to_ema8_pct,Setup_distance_to_ema21_pct,Setup_distance_to_ema8_atr,Setup_distance_to_ema21_atr,Setup_rs_5d,Setup_rs_20d,Setup_volume_ratio,Setup_atr_percent,regime_bullish,regime_bearish,regime_note,tp_spread_px,sl_spread_px,signal_reason,entry_rule,exit_rule,reject_class,setup_ok,status,exp_str,T,r,long_symbol,short_symbol,long_bid,long_ask,long_last,long_mid,long_mid_note,long_good_quote,long_iv,long_sigma_used,short_bid,short_ask,short_last,short_mid,short_mid_note,short_good_quote,short_iv,short_sigma_used,hist_vol,sigma_avg,bs_long,bs_short,long_d1,long_d2,long_delta,long_gamma,long_vega,long_theta,short_d1,short_d2,short_delta,short_gamma,short_vega,short_theta,spread_delta,spread_gamma,spread_vega,spread_theta,breakeven,max_profit,max_loss,take_profit_frac,debit_stop_loss_frac,credit_stop_loss_mult,time_stop_days,ema21_invalidation,Setup_setup_type,Setup_setup_family,Setup_setup_score,Setup_setup_tier,Setup_setup_points,Setup_failed_conditions,Setup_open,Setup_high,Setup_low,Setup_close,Setup_prev_close,Setup_ema8,Setup_ema21,Setup_ema50,Setup_ema200,Setup_ema8_slope,Setup_ema21_slope,Setup_ema50_slope,Setup_atr14,Setup_range_position,Setup_extension_from_ema8_pct,Setup_rs_60d,Setup_benchmark_symbol,regime_symbols,regime_ema_span,regime_SPY_close,regime_SPY_ema50,regime_SPY_above_ema50,regime_QQQ_close,regime_QQQ_ema50,regime_QQQ_above_ema50
JOBY,credit,pullup,bear_continuation,13,strong_setup,NO,LIQUIDITY_REJECT,long leg bid<0.05 (bid=0.02),high_near_ema8;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,6.449999809265137,2026-11-20,71,13.0,8.0,5.0,,,,,,,,,,,,0.11764705882352937,0.8571428571428571,189,2483,26,2040,0.04269312213929696,0.10108599890271752,0.4865683065237183,1.8403232103980742,-0.05666331372569178,-0.17208072317450707,0.8124618876625044,0.04313400941064298,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,long leg bid<0.05 (bid=0.02),,,,False,long leg bid<0.05 (bid=0.02),2026-11-20,0.19452054794520549,0.045,JOBY261120C00013000,JOBY261120C00008000,0.02,0.05,0.06,0.035,"mid=avg(bid,ask)",True,0.8203142968749999,,0.32,0.36,0.34,0.33999999999999997,"mid=avg(bid,ask)",True,0.7187528125,,0.6315594705004058,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,7.102004482907041,pullup,bear_continuation,13.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,high_near_ema8;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,6.28000020980835,6.590000152587891,6.25,6.449999809265137,6.420000076293945,6.725370438920535,7.102004482907041,7.669365159612134,8.868386822796325,-0.07867732275868455,-0.06520046736419083,-0.049770014299876486,0.27821435247148785,0.5882344691402349,0.04269312213929696,-0.28856662299569846,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
JPM,debit,pullback,bull_ema21_pullback,8,valid_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,352.2900085449219,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.008867580788515603,0.009468074518320439,0.7657071559082087,0.8034306702493695,-0.013443549942393718,-0.0176798215468138,0.3289838764498217,0.015918287049667176,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,355.62551659788494,pullback,bull_ema21_pullback,8.0,valid_setup,ema21_above_ema50;ema50_above_ema200;low_near_ema8;low_near_ema21;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,353.510009765625,354.2200012207031,351.1199951171875,352.2900085449219,354.7099914550781,355.4139686566808,355.62551659788494,348.8557494868468,320.11599677070376,-0.8925600319311116,-0.3335508052963405,0.14017383910510262,5.607853480747768,0.37742294326694953,-0.008867580788515603,0.1473964012964496,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
JPM,credit,pullup,bear_ema8_rejection,14,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=36, oi=769)",ema21_below_ema50;ema50_below_ema200;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,352.2900085449219,2026-12-18,99,,385.0,,,,,,,,,,,,,0.09599999999999995,,36,769,0,0,0.008867580788515603,0.009468074518320439,0.21290988433929092,0.2506333986804517,-0.013443549942393718,-0.0176798215468138,0.3289838764498217,0.015918287049667176,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=36, oi=769)",,,,False,"short leg illiquid (vol=36, oi=769)",2026-12-18,0.27123287671232876,0.045,,JPM261218C00385000,,,,,,False,,,5.95,6.55,6.5,6.25,"mid=avg(bid,ask)",True,0.24033352447509765,,0.201037535203547,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,355.62551659788494,pullup,bear_ema8_rejection,14.0,strong_setup,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,ema21_below_ema50;ema50_below_ema200;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,353.510009765625,354.2200012207031,351.1199951171875,352.2900085449219,354.7099914550781,355.4139686566808,355.62551659788494,348.8557494868468,320.11599677070376,-0.8925600319311116,-0.3335508052963405,0.14017383910510262,5.607853480747768,0.37742294326694953,0.008867580788515603,0.1473964012964496,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
KLAC,debit,pullback,bull_continuation,6,watchlist,NO,SETUP_REJECT,watchlist setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,178.49000549316406,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.013164480602779641,0.037567821317007595,0.9199234642329857,1.5224980184557826,0.03375526269461626,-0.1252873385543818,0.49707987240845936,0.04049845872715863,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,watchlist setup; below option evaluation threshold,,,SETUP_REJECT,False,watchlist setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,185.19548612640295,pullback,bull_continuation,6.0,watchlist,ema50_above_ema200;recent_2_5_day_pullback;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,176.58999633789062,180.63999938964844,174.19000244140625,178.49000549316406,182.91000366210938,180.83973370826885,185.19548612640295,194.50318240621752,182.4378044327809,-0.6713509186013482,-0.6705480633239063,-0.653599057675649,7.228570120675223,0.66666745523495,-0.013164480602779641,-0.2594934396381594,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
KLAC,credit,pullup,bear_ema8_rejection,14,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=1, oi=34)",ema50_below_ema200;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,178.49000549316406,2026-12-18,99,,232.0,,,,,,,,,,,,,0.11464968152866246,,1,34,0,0,0.013164480602779641,0.037567821317007595,0.02763123484811095,0.630205789070908,0.03375526269461626,-0.1252873385543818,0.49707987240845936,0.04049845872715863,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=1, oi=34)",,,,False,"short leg illiquid (vol=1, oi=34)",2026-12-18,0.27123287671232876,0.045,,KLAC261218C00232000,,,,,,False,,,7.4,8.3,10.7,7.8500000000000005,"mid=avg(bid,ask)",True,0.6226844372558593,,0.811751670893046,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,185.19548612640295,pullup,bear_ema8_rejection,14.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema8_slope_negative;ema21_slope_negative;high_near_ema8;recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,ema50_below_ema200;high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,176.58999633789062,180.63999938964844,174.19000244140625,178.49000549316406,182.91000366210938,180.83973370826885,185.19548612640295,194.50318240621752,182.4378044327809,-0.6713509186013482,-0.6705480633239063,-0.653599057675649,7.228570120675223,0.66666745523495,0.013164480602779641,-0.2594934396381594,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
KRE,debit,pullback,bull_ema21_pullback,5,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,73.23999786376953,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.010724101015060461,0.01958852064172781,1.2783786606329344,1.8731484772688385,-0.01588089051426489,-0.0358843938287392,0.5806951778786402,0.014903950030291829,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,74.67466107372408,pullback,bull_ema21_pullback,5.0,near_miss,ema21_above_ema50;ema50_above_ema200;close_upper_half_range;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,73.19999694824219,73.46189880371094,72.62999725341797,73.23999786376953,73.44999694824219,74.02543099920341,74.67466107372408,74.59314959444237,70.46354876949188,-0.22440946726682398,-0.14346632099545786,-0.055230682884598536,1.0915652683803014,0.7332605764909803,-0.010724101015060461,0.058405059413861315,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
KRE,credit,pullup,bear_ema8_rejection,11,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=28, oi=183)",ema21_below_ema50;ema50_below_ema200;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,73.23999786376953,2026-12-18,99,,81.0,,,,,,,,,,,,,0.2941176470588235,,28,183,0,0,0.010724101015060461,0.01958852064172781,0.5162606504773253,1.1110304671132294,-0.01588089051426489,-0.0358843938287392,0.5806951778786402,0.014903950030291829,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=28, oi=183)",,,,False,"short leg illiquid (vol=28, oi=183)",2026-12-18,0.27123287671232876,0.045,,KRE261218C00081000,,,,,,False,,,0.87,1.17,1.71,1.02,"mid=avg(bid,ask)",True,0.24097438720703124,,0.17324650686760504,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,74.67466107372408,pullup,bear_ema8_rejection,11.0,strong_setup,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;relative_weakness_negative;atr_bounce_controlled,ema21_below_ema50;ema50_below_ema200;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,73.19999694824219,73.46189880371094,72.62999725341797,73.23999786376953,73.44999694824219,74.02543099920341,74.67466107372408,74.59314959444237,70.46354876949188,-0.22440946726682398,-0.14346632099545786,-0.055230682884598536,1.0915652683803014,0.7332605764909803,0.010724101015060461,0.058405059413861315,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
KTOS,debit,pullback,bull_ema8_reclaim,3,reject,NO,SETUP_REJECT,setup_score_below_near_miss_threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,47.560001373291016,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.02532176209725608,0.08469950349070628,1.0657248796588803,2.2920341251506184,-0.007015445370657569,-0.2371612439090619,0.519508775924397,0.04841987582800968,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,setup_score_below_near_miss_threshold,,,SETUP_REJECT,False,setup_score_below_near_miss_threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,51.588309875626074,pullback,bull_ema8_reclaim,3.0,reject,recent_2_5_day_pullback;close_upper_half_range;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,46.90999984741211,48.70000076293945,46.31010055541992,47.560001373291016,46.7400016784668,48.76430441341066,51.588309875626074,53.39232875177624,66.01978829788249,-0.3440865828913289,-0.4028308502335065,-0.23805417871368206,2.302849360874721,0.5229928906397148,-0.02532176209725608,-0.12148465541209641,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
KTOS,credit,pullup,bear_ema8_rejection,15,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=40, oi=1217)",high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,47.560001373291016,2026-11-20,71,,60.0,,,,,,,,,,,,,0.09523809523809532,,40,1217,0,0,0.02532176209725608,0.08469950349070628,0.027923515781676976,1.2542327612734152,-0.007015445370657569,-0.2371612439090619,0.519508775924397,0.04841987582800968,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=40, oi=1217)",,,,False,"short leg illiquid (vol=40, oi=1217)",2026-11-20,0.19452054794520549,0.045,,KTOS261120C00060000,,,,,,False,,,2.0,2.2,2.35,2.1,"mid=avg(bid,ask)",True,0.6894562304687502,,0.6213259101077503,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,51.588309875626074,pullup,bear_ema8_rejection,15.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,high_near_ema21;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,46.90999984741211,48.70000076293945,46.31010055541992,47.560001373291016,46.7400016784668,48.76430441341066,51.588309875626074,53.39232875177624,66.01978829788249,-0.3440865828913289,-0.4028308502335065,-0.23805417871368206,2.302849360874721,0.5229928906397148,0.02532176209725608,-0.12148465541209641,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
KWEB,debit,pullback,bull_ema8_reclaim,1,reject,NO,SETUP_REJECT,setup_score_below_near_miss_threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,24.545000076293945,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.03370892629460959,0.06234422450467755,2.0701584376651962,3.7006386039125836,-0.04735272216528319,-0.09113313749579643,0.4210780231293624,0.017562494044912672,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,setup_score_below_near_miss_threshold,,,SETUP_REJECT,False,setup_score_below_near_miss_threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,26.075239071517743,pullback,bull_ema8_reclaim,1.0,reject,atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,24.5,24.63990020751953,24.479999542236328,24.545000076293945,24.780000686645508,25.372385674766925,26.075239071517743,26.5832557748596,28.220911685932013,-0.23639588527799305,-0.15302389952238116,-0.08319411014553424,0.4310714176722935,0.4065057136722571,-0.03370892629460959,-0.03352691019302001,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
KWEB,credit,pullup,bear_ema8_rejection,13,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=6, oi=27239)",high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,24.545000076293945,2026-12-18,99,,28.0,,,,,,,,,,,,,0.15929203539823006,,6,27239,0,0,0.03370892629460959,0.06234422450467755,1.6992206794936215,3.329700845741009,-0.04735272216528319,-0.09113313749579643,0.4210780231293624,0.017562494044912672,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=6, oi=27239)",,,,False,"short leg illiquid (vol=6, oi=27239)",2026-12-18,0.27123287671232876,0.045,,KWEB261218C00028000,,,,,,False,,,0.52,0.61,0.55,0.565,"mid=avg(bid,ask)",True,0.33740896972656254,,0.2590418677426283,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,26.075239071517743,pullup,bear_ema8_rejection,13.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,24.5,24.63990020751953,24.479999542236328,24.545000076293945,24.780000686645508,25.372385674766925,26.075239071517743,26.5832557748596,28.220911685932013,-0.23639588527799305,-0.15302389952238116,-0.08319411014553424,0.4310714176722935,0.4065057136722571,0.03370892629460959,-0.03352691019302001,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
LABU,debit,pullback,bull_ema21_pullback,4,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,265.70001220703125,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.09548795519383993,0.10568259325283337,1.4481448794281606,1.5744316396245797,-0.15028953248240062,-0.05579105306073395,0.555772207688169,0.08072610337882852,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,293.7798785243798,pullback,bull_ema21_pullback,4.0,near_miss,ema21_above_ema50;ema50_above_ema200;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;relative_strength_positive;volume_above_20d_average,269.3699951171875,274.7049865722656,260.010009765625,265.70001220703125,279.0199890136719,291.071163067659,293.7798785243798,276.44867249656846,220.99876743475915,-7.248900245893651,-2.8079866317348774,-0.4387208281443691,21.448926653180802,0.38720731010850945,-0.09548795519383993,0.4537468763748339,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
LABU,credit,pullup,bear_ema8_rejection,10,valid_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=0, oi=1)",ema21_below_ema50;ema50_below_ema200;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,265.70001220703125,2026-12-18,99,,390.0,,,,,,,,,,,,,0.16718266253869965,,0,1,0,0,0.09548795519383993,0.10568259325283337,0.7630300928352655,0.8893168530316845,-0.15028953248240062,-0.05579105306073395,0.555772207688169,0.08072610337882852,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=0, oi=1)",,,,False,"short leg illiquid (vol=0, oi=1)",2026-12-18,0.27123287671232876,0.045,,LABU261218C00390000,,,,,,False,,,14.8,17.5,37.35,16.15,"mid=avg(bid,ask)",True,0.871522280883789,,0.871879637259342,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,293.7798785243798,pullup,bear_ema8_rejection,10.0,valid_setup,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,ema21_below_ema50;ema50_below_ema200;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;volume_above_20d_average,269.3699951171875,274.7049865722656,260.010009765625,265.70001220703125,279.0199890136719,291.071163067659,293.7798785243798,276.44867249656846,220.99876743475915,-7.248900245893651,-2.8079866317348774,-0.4387208281443691,21.448926653180802,0.38720731010850945,0.09548795519383993,0.4537468763748339,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
LCID,debit,pullback,bull_ema8_reclaim,3,reject,NO,SETUP_REJECT,setup_score_below_near_miss_threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,4.349999904632568,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.060128343167506745,0.18951191965230568,1.4090534817350944,3.0223746708360983,-0.07884421128754071,-0.31724459889091006,0.5149373157644823,0.08019703538195996,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,setup_score_below_near_miss_threshold,,,SETUP_REJECT,False,setup_score_below_near_miss_threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,5.174376737046833,pullback,bull_ema8_reclaim,3.0,reject,recent_2_5_day_pullback;close_upper_half_range;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;relative_strength_positive;volume_above_20d_average,4.210000038146973,4.385000228881836,4.119999885559082,4.349999904632568,4.269999980926514,4.611558191676937,5.174376737046833,5.764416140397131,7.4493914631613105,-0.07473093915553353,-0.08243768324142664,-0.057731274929166077,0.34885709626334055,0.8679234758324846,-0.060128343167506745,-0.12700656299034385,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
